SiteID,BRLat,BRLong,StreamName,Program
FW08WY054,43.94402022,-105.4367036,NA,EPA
FW08ND002,46.54627111,-103.5638483,NA,EPA
FW08ND138,46.01407078,-103.2878274,NA,EPA
FW08ND066,48.36718786,-102.7777969,NA,EPA
FW08KS029,37.06712523,-99.55893806,NA,EPA
FW08KS045,37.12028426,-98.98489094,NA,EPA
FW08OK020,34.83934394,-98.3059952,NA,EPA
FW08KS057,38.23225243,-100.0290686,NA,EPA
FW08ND161,47.31478407,-100.91521,NA,EPA
FW08MI001,42.43728423,-85.12122073,NA,EPA
FW08MI004,46.31368402,-86.89834447,NA,EPA
FW08MI010,42.33026798,-86.20778999,NA,EPA
FW08MI015,45.69913876,-87.40744478,NA,EPA
FW08MI017,42.5694993,-84.59279569,NA,EPA
FW08MI022,42.42834336,-85.58468357,NA,EPA
FW08MI039,45.29254683,-87.44974689,NA,EPA
FW08TX012,35.7675098,-101.322332,NA,EPA
FW08MI043,46.05776629,-87.2473558,NA,EPA
FW08MI054,42.61668657,-85.72820112,NA,EPA
FW08MS004,30.76720397,-89.65497288,NA,EPA
FW08MS026,31.31668821,-90.29968637,NA,EPA
FW08RMS9463,31.45085535,-90.01004233,NA,EPA
FW08MT036,48.56932334,-112.9000922,NA,EPA
FW08MT052,48.99086339,-113.198807,NA,EPA
FW08IL001,38.85319677,-89.39780396,NA,EPA
FW08IL002,39.67544736,-90.52533854,NA,EPA
FW08IL004,40.57855053,-89.9376182,NA,EPA
FW08IL023,39.34781178,-88.05272107,NA,EPA
FW08IL025,39.05375237,-90.65927761,NA,EPA
FW08IL040,37.79673471,-88.37006294,NA,EPA
FW08IL041,39.59012795,-90.87370169,NA,EPA
FW08IL042,38.0088038,-88.6775417,NA,EPA
FW08IN001,40.44300629,-86.44409555,NA,EPA
FW08KS037,39.72059013,-99.22212862,NA,EPA
FW08KS058,39.1062615,-99.23252823,NA,EPA
FW08KS019,38.83876448,-100.9919327,NA,EPA
FW08KS017,38.76631205,-100.2741424,NA,EPA
FW08TX066,29.44390726,-99.99400813,NA,EPA
FW08MD028,39.31107179,-77.28332533,NA,EPA
FW08MD011,39.67335484,-78.65539148,NA,EPA
FW08MD013,39.69016591,-76.9302438,NA,EPA
FW08TX064,32.92485108,-99.50661948,NA,EPA
FW08TX033,35.97240799,-100.8243878,NA,EPA
FW08TX015,33.10875253,-99.44199414,NA,EPA
FW08TX065,35.45113932,-102.0050532,NA,EPA
FW08TX055,31.76247549,-100.1404814,NA,EPA
FW08TX052,34.56294962,-100.6273496,NA,EPA
FW08AL001,33.22341539,-86.88815694,NA,EPA
FW08AL018,32.93231611,-86.36246869,NA,EPA
FW08AL019,32.91383014,-87.53264771,NA,EPA
FW08AL032,34.50734375,-88.05036703,NA,EPA
FW08MO008,40.11656931,-92.76214243,NA,EPA
FW08MO010,39.97807985,-91.70303678,NA,EPA
FW08MO024,40.09405365,-92.83475533,NA,EPA
FW08MO068,39.69717334,-94.88073103,NA,EPA
FW08MO069,39.4414695,-91.52662117,NA,EPA
FW08MO076,39.71144955,-94.15728285,NA,EPA
FW08MO080,37.76798723,-93.58093759,NA,EPA
FW08MS010,31.00026568,-91.03949671,NA,EPA
FW08MS048,31.79643692,-89.67854599,NA,EPA
FW08MS058,31.61470413,-90.67871443,NA,EPA
FW08RMO9108,39.65361097,-94.22593174,NA,EPA
FW08RMO9109,40.40061264,-94.22687705,NA,EPA
FW08RMO9112,40.10166215,-92.61835942,NA,EPA
FW08RMO9010,39.44708861,-93.9285555,NA,EPA
FW08RMO9113,40.31850124,-92.86299669,NA,EPA
FW08RMO9011,39.59751279,-93.62302697,NA,EPA
FW08RIA9107,40.59341384,-92.84994501,NA,EPA
FW08RIA9106,40.9661446,-93.61532878,NA,EPA
FW08ID016,42.525315,-115.490775,NA,EPA
FW08ND072,46.56969834,-101.6613958,NA,EPA
FW08VT015,43.71524251,-72.92352172,NA,EPA
FW08VT017,44.98024153,-71.544147,NA,EPA
FW08VT025,43.76413972,-72.63539338,NA,EPA
FW08DE028,39.20048459,-75.61541836,NA,EPA
FW08ND038,47.34813679,-101.4005221,NA,EPA
FW08MD010,38.90393408,-77.05623395,NA,EPA
FW08CO123,40.89838315,-105.3801509,NA,EPA
FW08CO136,37.41580693,-102.5614433,NA,EPA
FW08SD001,45.40522735,-98.05885552,NA,EPA
FW08SD006,45.42562414,-102.3501296,NA,EPA
FW08SD014,45.15361622,-102.5972291,NA,EPA
FW08SD018,44.11269572,-100.9509769,NA,EPA
FW08SD031,44.04386154,-101.4511151,NA,EPA
FW08RSD9036,45.31190194,-97.86872113,NA,EPA
FW08RSDP04R052,45.73477454,-100.6147527,NA,EPA
FW08ID010,45.33148348,-115.9499493,NA,EPA
FW08MS062,32.80068091,-90.401821,NA,EPA
FW08MS017,32.49146753,-89.15185344,NA,EPA
FW08MS023,32.30793009,-90.32894734,NA,EPA
FW08RMS9447,31.33359687,-90.91144593,NA,EPA
FW08MS033,32.66983934,-89.43451691,NA,EPA
FW08MS002,31.35112163,-90.84964514,NA,EPA
FW08MS038,31.95175587,-90.12811568,NA,EPA
FW08MS007,32.64695978,-90.33467008,NA,EPA
FW08MS034,33.15909382,-89.96501397,NA,EPA
FW08MI012,43.52616425,-86.11596352,NA,EPA
FW08MI003,43.77079423,-85.97860139,NA,EPA
FW08VT012,43.48264991,-72.62773833,NA,EPA
FW08CO060,37.8173524,-103.3687502,NA,EPA
FW08RWI9055,42.85418358,-88.39892387,NA,EPA
FW08RWI9044,44.01207682,-89.78829777,NA,EPA
FW08MO058,39.1538803,-91.62585609,NA,EPA
FW08IA003,42.06933973,-95.9195375,NA,EPA
FW08IA015,42.41056828,-94.98608641,NA,EPA
FW08IA062,43.49761688,-92.19012325,NA,EPA
FW08IA063,41.37852953,-95.22440283,NA,EPA
FW08IA083,42.44584416,-96.01966152,NA,EPA
FW08MD021,39.31356348,-76.68983727,NA,EPA
FW08MD026,38.62030273,-76.75526854,NA,EPA
FW08MD030,38.51169112,-77.02282385,NA,EPA
FW08ND046,46.75413656,-102.349092,NA,EPA
FW08ND086,47.27720803,-102.131613,NA,EPA
FW08DE012,39.20764402,-75.74852692,NA,EPA
FW08AZ155,33.08808747,-109.4624855,NA,EPA
FW08PA025,41.60763383,-77.50377047,NA,EPA
FW08ND016,48.76217456,-98.04276129,NA,EPA
FW08ND020,46.11629311,-97.38506348,NA,EPA
FW08ND071,47.32471283,-97.0365987,NA,EPA
FW08AL002,33.424918,-86.77562358,NA,EPA
FW08AL004,33.87273064,-86.32362837,NA,EPA
FW08AL007,34.09180468,-87.73796193,NA,EPA
FW08AL008,33.77873961,-85.75962636,NA,EPA
FW08AL009,33.35811668,-87.14547143,NA,EPA
FW08AL013,33.26014983,-85.50357137,NA,EPA
FW08AL033,33.79214422,-86.13073021,NA,EPA
FW08AL036,33.8511662,-87.80278113,NA,EPA
FW08AL046,32.98546202,-85.32497105,NA,EPA
FW08CO004,39.95199557,-105.1684421,NA,EPA
FW08CO007,38.88673321,-103.6834836,NA,EPA
FW08ND054,47.28432005,-101.618357,NA,EPA
FW08RAL9016,34.08123881,-88.02134437,NA,EPA
FW08AR006,36.21829613,-91.27018957,NA,EPA
FW08OK035,35.71768792,-96.37697902,NA,EPA
FW08AL034,31.30014686,-88.40095587,NA,EPA
FW08RAL9025,31.93479562,-85.61060895,NA,EPA
FW08AR084,33.87304613,-93.50813619,NA,EPA
FW08AL006,32.99386913,-86.3618639,NA,EPA
FW08AL027,32.12422057,-87.52831805,NA,EPA
FW08AL047,32.97036777,-87.1982608,NA,EPA
FW08RAL9066,32.96861216,-87.39696394,NA,EPA
FW08CO028,37.60461992,-103.6059701,NA,EPA
FW08CO053,40.45365821,-108.4544306,NA,EPA
FW08DE030,38.75883915,-75.45607356,NA,EPA
FW08DE034,38.61047406,-75.44938205,NA,EPA
FW08DE040,38.90192643,-75.647589,NA,EPA
FW08DE043,38.85995889,-75.53066787,NA,EPA
FW08DE044,39.08338042,-75.71538914,NA,EPA
FW08DE049,39.3025935,-75.65458078,NA,EPA
FW08ID033,45.13322891,-113.8008196,NA,EPA
FW08ID071,48.79570404,-116.7498671,NA,EPA
FW08ID078,45.84354422,-115.8445425,NA,EPA
FW08IL005,40.37464363,-91.31890494,NA,EPA
FW08IL045,39.83553165,-90.88966256,NA,EPA
FW08ID085,45.02385104,-114.5730781,NA,EPA
FW08CO085,39.80551126,-108.6537634,NA,EPA
FW08CO086,39.54923087,-105.1317434,NA,EPA
FW08CO087,38.18577342,-106.4895271,NA,EPA
FW08CO138,40.35619514,-106.4882247,NA,EPA
FW08KS009,38.12609245,-98.07808799,NA,EPA
FW08KS025,38.69972779,-98.10452187,NA,EPA
FW08KS048,38.51547894,-96.45484192,NA,EPA
FW08KS056,37.66231809,-97.75767731,NA,EPA
FW08KS061,37.92158603,-101.2713446,NA,EPA
FW08LA004,30.95177254,-90.68989084,NA,EPA
FW08LA005,30.66860759,-90.31543287,NA,EPA
FW08LA009,30.50205343,-91.1669992,NA,EPA
FW08AZ100,33.8736257,-111.3058217,NA,EPA
FW08AZ260,34.37598408,-110.0121231,NA,EPA
FW08RAZ9016,34.2151092,-111.0990251,NA,EPA
FW08RAZ9020,31.88221533,-110.5566591,NA,EPA
FW08RAZ9022,32.95610434,-109.5318295,NA,EPA
FW08RAZ9031,34.74458779,-113.2493543,NA,EPA
FW08RAZTRB01,36.1309407,-112.4153664,NA,EPA
FW08LA164,30.97787466,-91.47948203,NA,EPA
FW08LA173,31.35300743,-92.71816774,NA,EPA
FW08MI006,43.20778923,-83.20034269,NA,EPA
FW08MI008,44.14280676,-86.01340316,NA,EPA
FW08MI009,44.21902808,-83.87285929,NA,EPA
FW08MI013,46.53231367,-89.39796022,NA,EPA
FW08MI021,42.55558653,-82.98476731,NA,EPA
FW08MI029,44.31521583,-84.21130808,NA,EPA
FW08MI031,46.29205997,-88.94178851,NA,EPA
FW08MI032,45.65369383,-84.99923707,NA,EPA
FW08MI035,42.80947231,-86.17005127,NA,EPA
FW08MI045,44.1003082,-84.05017167,NA,EPA
FW08MI052,42.94237762,-82.48532742,NA,EPA
FW08MI053,42.54559156,-83.31093382,NA,EPA
FW08MI055,46.9449983,-89.15259887,NA,EPA
FW08MI063,46.78711584,-88.74089617,NA,EPA
FW08MI077,43.61935318,-82.78240748,NA,EPA
FW08MI079,46.66531826,-88.17076379,NA,EPA
FW08MI080,46.18148384,-85.87592408,NA,EPA
FW08MS045,32.16149041,-88.8248558,NA,EPA
FW08RMS9252,32.21243102,-89.33056919,NA,EPA
FW08RMS9254,32.98176128,-89.38308825,NA,EPA
FW08RMS9306,32.2157466,-90.69172947,NA,EPA
FW08RMS9418,32.16238508,-88.57950097,NA,EPA
FW08MI007,46.48968808,-86.10953724,NA,EPA
FW08MD022,38.54956891,-75.74115058,NA,EPA
FW08NH001,42.91108257,-71.99572499,NA,EPA
FW08NH002,43.69617203,-71.98132823,NA,EPA
FW08NH003,43.33658121,-70.99620828,NA,EPA
FW08NH099,43.14514805,-71.18604128,NA,EPA
FW08NH104,44.39319214,-71.21993288,NA,EPA
FW08AZ003,34.19259994,-111.0367437,NA,EPA
FW08AZ004,34.35259107,-113.2188311,NA,EPA
FW08AZ005,33.91244991,-109.3564507,NA,EPA
FW08AZ006,33.75994138,-109.4340308,NA,EPA
FW08AZ050,36.860876,-113.9534472,NA,EPA
FW08AZ048,34.88683609,-112.3247841,NA,EPA
FW08AZ028,34.53135184,-111.8406707,NA,EPA
FW08AZ024,34.57310158,-110.0745709,NA,EPA
FW08DE025,39.80613511,-75.46540517,NA,EPA
FW08CO029,37.71406868,-106.8381694,NA,EPA
FW08CO129,38.06736596,-105.08476,NA,EPA
FW08NJ001,40.17138224,-74.41457146,NA,EPA
FW08NJ035,40.91276424,-74.39217021,NA,EPA
FW08CO033,37.17607951,-105.7310464,NA,EPA
FW08CO072,37.34161814,-103.9085079,NA,EPA
FW08CO171,40.62352247,-105.9780085,NA,EPA
FW08VT020,44.07469974,-72.25039348,NA,EPA
FW08VT021,44.62930667,-72.03324782,NA,EPA
FW08WA018,46.52705817,-120.7842509,NA,EPA
FW08DE011,38.46110337,-75.24277473,NA,EPA
FW08DE046,38.79629463,-75.45794504,NA,EPA
FW08ND011,48.18662064,-97.56315071,NA,EPA
FW08ND023,48.17576022,-97.69985603,NA,EPA
FW08ND041,47.38254187,-103.6116458,NA,EPA
FW08ND042,46.00894285,-103.9219732,NA,EPA
FW08ND053,47.66885753,-103.0378816,NA,EPA
FW08NH057,43.81879305,-71.19523931,NA,EPA
FW08ND058,46.52902722,-103.8015519,NA,EPA
FW08ND074,45.96721428,-103.1883362,NA,EPA
FW08VT024,43.0952044,-72.83496679,NA,EPA
FW08AR001,36.11038631,-90.4500669,NA,EPA
FW08AR002,35.00868082,-91.81229884,NA,EPA
FW08AR013,33.6451774,-92.20747631,NA,EPA
FW08AR020,34.06488091,-93.44225956,NA,EPA
FW08AR025,36.23849513,-91.90776752,NA,EPA
FW08AR027,35.3466556,-91.32230048,NA,EPA
FW08AR031,35.31565061,-92.39585489,NA,EPA
FW08AR070,35.51270346,-91.61686914,NA,EPA
FW08AR072,33.26914799,-92.67900876,NA,EPA
FW08AR080,35.68548535,-93.52616962,NA,EPA
FW08AR088,33.2092422,-92.53051456,NA,EPA
FW08AR093,33.22879258,-91.28794196,NA,EPA
FW08AR094,33.89925291,-92.63604743,NA,EPA
FW08AR122,35.27584041,-90.23426092,NA,EPA
FW08AR133,35.88504238,-91.38636981,NA,EPA
FW08AR141,33.59243625,-91.30695018,NA,EPA
FW08AR151,34.09935652,-91.64350158,NA,EPA
FW08AR161,36.07939676,-90.66681779,NA,EPA
FW08AR177,36.42781717,-94.11203306,NA,EPA
FW08AR179,35.44697536,-92.11461438,NA,EPA
FW08AR188,34.99955646,-94.10611378,NA,EPA
FW08AR218,35.80050273,-90.19491663,NA,EPA
FW08AR255,35.26102285,-93.09442003,NA,EPA
FW08AR276,35.35631354,-93.4637046,NA,EPA
FW08AR303,33.20234984,-93.80653574,NA,EPA
FW08AR307,35.41004023,-94.30155165,NA,EPA
FW08AR311,33.16635567,-92.52079593,NA,EPA
FW08AR320,35.83554686,-91.54700493,NA,EPA
FW08IA006,41.55118061,-91.54618551,NA,EPA
FW08IA010,42.31515607,-92.19434011,NA,EPA
FW08IA029,42.24730754,-92.32474086,NA,EPA
FW08IA035,43.26844196,-96.21303224,NA,EPA
FW08IA040,42.90281153,-95.193094,NA,EPA
FW08IA046,43.04696768,-91.79068538,NA,EPA
FW08IA065,41.60742374,-91.67084764,NA,EPA
FW08NE003,40.59679625,-99.16417361,NA,EPA
FW08NE005,41.18732896,-96.59256957,NA,EPA
FW08NE006,40.71594939,-97.75539193,NA,EPA
FW08NE015,40.79965521,-98.43775352,NA,EPA
FW08NE016,41.15204585,-96.54845479,NA,EPA
FW08NE022,40.35743075,-98.13043793,NA,EPA
FW08NE028,40.69166166,-97.15892416,NA,EPA
FW08NE031,40.78429239,-98.73231505,NA,EPA
FW08NE025,41.41565683,-98.08896755,NA,EPA
FW08NE032,41.50319474,-96.34987922,NA,EPA
FW08NE035,42.58964461,-97.87221739,NA,EPA
FW08NE041,41.02435136,-98.06696061,NA,EPA
FW08NE043,40.65601773,-99.03532026,NA,EPA
FW08NE044,41.39955585,-97.15693739,NA,EPA
FW08NE046,40.65333586,-98.91383156,NA,EPA
FW08NE047,41.0946563,-99.09852618,NA,EPA
FW08NE048,41.67310535,-97.67664949,NA,EPA
FW08NE050,40.24370997,-97.5355205,NA,EPA
FW08NE052,41.40970756,-97.78105418,NA,EPA
FW08NE057,41.09010546,-97.25063478,NA,EPA
FW08NE066,40.0720793,-97.24108376,NA,EPA
FW08NE067,42.93652279,-98.8180758,NA,EPA
FW08NE070,40.97626295,-96.00091308,NA,EPA
FW08NE081,42.03167617,-103.8120828,NA,EPA
FW08NE092,41.09271755,-97.224826,NA,EPA
FW08NE102,40.1769361,-101.2799858,NA,EPA
FW08NE114,40.52253508,-97.69056044,NA,EPA
FW08NE166,40.43187042,-101.6267529,NA,EPA
FW08NE189,42.7877746,-101.2496321,NA,EPA
FW08OK003,35.39160833,-99.88193684,NA,EPA
FW08OK005,34.21193205,-99.09352341,NA,EPA
FW08OK013,34.84027447,-97.61221103,NA,EPA
FW08OK030,36.95134826,-95.03539371,NA,EPA
FW08OK051,35.34855603,-96.99704363,NA,EPA
FW08OK053,36.96491045,-100.1811374,NA,EPA
FW08OK055,35.83825714,-97.44061018,NA,EPA
FW08OK064,34.27513473,-97.1923134,NA,EPA
FW08OK094,36.9883149,-95.11668381,NA,EPA
FW08OK099,35.75564974,-96.21007824,NA,EPA
FW08OK025,36.05503102,-98.12901078,NA,EPA
FW08OK006,34.24833235,-96.72084415,NA,EPA
FW08OK009,34.99997433,-98.87602324,NA,EPA
FW08OK017,35.92581878,-99.51524625,NA,EPA
FW08OK024,35.53000044,-99.13021326,NA,EPA
FW08OK026,34.63573081,-95.12159034,NA,EPA
FW08OK027,35.92491272,-97.86391004,NA,EPA
FW08OK028,34.59158644,-99.02375474,NA,EPA
FW08OK031,36.69695072,-101.6767779,NA,EPA
FW08OK036,35.81454548,-98.70209373,NA,EPA
FW08OK039,35.23731668,-97.56341931,NA,EPA
FW08OK040,35.91078019,-99.04912543,NA,EPA
FW08OK043,34.90045489,-96.77401711,NA,EPA
FW08OK047,33.91157516,-97.97638696,NA,EPA
FW08OK052,35.14814072,-99.21886928,NA,EPA
FW08OK056,34.20407335,-99.05911251,NA,EPA
FW08OK057,36.67840846,-97.48599732,NA,EPA
FW08OK059,34.7237468,-97.16281216,NA,EPA
FW08OK074,34.5312566,-94.71441658,NA,EPA
FW08RNM9076,34.33290929,-104.18083,NA,EPA
FW08OK048,34.96397331,-97.30002241,NA,EPA
FW08NM005,35.79087538,-104.6116874,NA,EPA
FW08NM010,32.92506696,-105.3374556,NA,EPA
FW08NM019,33.30076771,-108.125506,NA,EPA
FW08NM023,34.00485357,-104.314754,NA,EPA
FW08NM027,33.41461952,-104.4566034,NA,EPA
FW08NM031,33.75785239,-108.7623665,NA,EPA
FW08NM035,33.20253025,-108.2088108,NA,EPA
FW08NM039,34.44391063,-104.2347092,NA,EPA
FW08NM043,32.98809742,-108.5708715,NA,EPA
FW08NM048,36.54799666,-105.1298857,NA,EPA
FW08RNM9006,32.64896004,-108.8469415,NA,EPA
FW08RNM9082,36.06627951,-104.3704816,NA,EPA
FW08AL003,31.67663561,-87.08381335,NA,EPA
FW08AL030,31.86806513,-85.76601507,NA,EPA
FW08AL051,32.18553827,-86.90636776,NA,EPA
FW08RAL9038,31.05288258,-87.83700139,NA,EPA
FW08RAL9059,32.57499991,-86.98480282,NA,EPA
FW08WY001,41.65267709,-110.7466022,NA,EPA
FW08WY004,44.10229894,-105.1598382,NA,EPA
FW08WY007,43.68250466,-106.3399949,NA,EPA
FW08WY009,43.53973555,-108.8500178,NA,EPA
FW08WY010,43.85891709,-110.9098524,NA,EPA
FW08WY012,44.99127359,-108.3546138,NA,EPA
FW08WY025,44.81825933,-107.0447579,NA,EPA
FW08WY028,42.05064169,-110.5350517,NA,EPA
FW08WY045,44.50771059,-108.4333778,NA,EPA
FW08WY056,42.5468946,-109.1163938,NA,EPA
FW08WY057,43.94113281,-108.0489845,NA,EPA
FW08WY062,43.60296301,-104.1928541,NA,EPA
FW08WY070,44.74978275,-104.9554613,NA,EPA
FW08WY075,42.76846084,-105.9735963,NA,EPA
FW08WY077,44.03176617,-106.6561183,NA,EPA
FW08WY081,43.65473662,-109.9078728,NA,EPA
FW08WY085,44.52910488,-109.6635123,NA,EPA
FW08WY089,44.5073147,-107.3744669,NA,EPA
FW08WY090,44.5909229,-104.9307499,NA,EPA
FW08WY092,42.18432535,-110.4617188,NA,EPA
FW08CA222,39.2998874,-120.9695012,NA,EPA
FW08CA207,40.10650954,-123.793817,NA,EPA
FW08CA199,38.83027731,-122.9060675,NA,EPA
FW08CA170,40.07704424,-121.5625018,NA,EPA
FW08CA168,41.64846253,-124.0884502,NA,EPA
FW08CA155,38.06906649,-122.5344472,NA,EPA
FW08CA145,37.56388064,-118.7547913,NA,EPA
FW08CA139,39.59862885,-120.9971607,NA,EPA
FW08CA132,41.95444069,-122.6616322,NA,EPA
FW08CA116,41.31835724,-123.0505146,NA,EPA
FW08CA102,40.72400294,-124.1173927,NA,EPA
FW08CA097,38.27112926,-119.3316508,NA,EPA
FW08CA054,40.21900408,-121.9974197,NA,EPA
FW08CA046,39.4667372,-120.9644497,NA,EPA
FW08CA038,34.42493996,-118.5570537,NA,EPA
FW08CA036,40.80247233,-122.9300163,NA,EPA
FW08CA022,34.35671323,-119.0198808,NA,EPA
FW08CA009,37.68170866,-119.5368614,NA,EPA
FW08CA008,40.62711397,-123.3740755,NA,EPA
FW08CA005,39.44200189,-122.637233,NA,EPA
FW08CA002,38.50408081,-122.7882006,NA,EPA
FW08MT088,48.54946815,-109.3916757,NA,EPA
FW08MT010,47.21185412,-112.4959016,NA,EPA
FW08MT015,47.2076157,-115.220465,NA,EPA
FW08MT103,46.32795499,-110.6049339,NA,EPA
FW08MT017,48.35356432,-113.8808058,NA,EPA
FW08MT019,48.27114172,-109.5269269,NA,EPA
FW08MT044,45.43382265,-107.7781915,NA,EPA
FW08MT053,48.72954904,-105.4411635,NA,EPA
FW08MT056,48.9432344,-106.8565292,NA,EPA
FW08MT061,48.14732714,-107.5489961,NA,EPA
FW08MT066,45.34771317,-109.1693839,NA,EPA
FW08MT080,45.05170882,-105.2142905,NA,EPA
FW08MT090,47.72171679,-112.4911162,NA,EPA
FW08MT091,47.05425104,-110.163839,NA,EPA
FW08MT094,45.99350064,-110.7352848,NA,EPA
FW08MT098,45.30787397,-109.5258136,NA,EPA
FW08MT111,48.18045069,-109.5509106,NA,EPA
FW08MT124,45.00147924,-107.6834348,NA,EPA
FW08RMT224909,46.98802688,-111.4105944,NA,EPA
FW08AR236,35.38950946,-94.09154904,NA,EPA
FW08MS084,31.38937962,-89.73572137,NA,EPA
FW08MS086,31.67425577,-90.1745308,NA,EPA
FW08WA010,47.05149107,-122.7212905,NA,EPA
FW08WA021,46.5377567,-122.0414352,NA,EPA
FW08WA026,46.8375725,-123.3862738,NA,EPA
FW08WA120,47.94746628,-117.1050258,NA,EPA
FW08WA058,47.06727475,-123.8236035,NA,EPA
FW08WA084,46.06525377,-118.3802556,NA,EPA
FW08WA066,47.42374197,-121.0764659,NA,EPA
FW08WA031,48.6813565,-121.7200228,NA,EPA
FW08WA078,46.53201333,-123.8270244,NA,EPA
FW08WV001,37.99752502,-80.86203854,NA,EPA
FW08WV002,38.75218656,-80.94072277,NA,EPA
FW08WV003,39.24431803,-78.6645971,NA,EPA
FW08WV004,39.55737668,-80.18224139,NA,EPA
FW08WV012,38.53576351,-80.48593498,NA,EPA
FW08WV015,39.3989783,-78.43836657,NA,EPA
FW08WV016,38.20966011,-80.04873003,NA,EPA
FW08WV018,38.27012895,-82.44883404,NA,EPA
FW08WV019,39.47200445,-78.36352684,NA,EPA
FW08WV024,38.80393681,-80.89188581,NA,EPA
FW08WV025,38.46936022,-82.27877687,NA,EPA
FW08WV028,37.57787118,-81.28849729,NA,EPA
FW08WV037,38.27686363,-82.12485738,NA,EPA
FW08KY001,38.15907603,-82.8698798,NA,EPA
FW08KY003,37.82916138,-86.30515689,NA,EPA
FW08KY004,38.67702836,-84.72037723,NA,EPA
FW08KY005,38.03210119,-83.35871898,NA,EPA
FW08KY006,36.85100188,-87.4286475,NA,EPA
FW08KY008,36.91271083,-83.45550364,NA,EPA
FW08KY011,38.24689161,-83.60836402,NA,EPA
FW08KY020,37.19110175,-86.95017108,NA,EPA
FW08KY022,38.6201425,-85.4185368,NA,EPA
FW08KY025,37.20463176,-83.52786081,NA,EPA
FW08KY035,36.93503469,-85.77766403,NA,EPA
FW08KY037,37.67069267,-82.72982994,NA,EPA
FW08KY040,37.1163061,-86.44297596,NA,EPA
FW08KY062,38.82072601,-84.70513918,NA,EPA
FW08KY072,37.68388625,-87.89627852,NA,EPA
FW08RKY9219,37.14304748,-87.76024521,NA,EPA
FW08RKY9056,37.07104966,-82.77167362,NA,EPA
FW08SD011,44.72564473,-103.970097,NA,EPA
FW08SD015,45.33701201,-103.3447206,NA,EPA
FW08SD017,44.47407591,-103.2200598,NA,EPA
FW08SD026,42.99859143,-97.00441624,NA,EPA
FW08SD032,44.80319838,-102.5440453,NA,EPA
FW08SD034,43.42244243,-103.9918042,NA,EPA
FW08SD035,44.59102841,-101.4489637,NA,EPA
FW08SD036,44.8171498,-103.6938849,NA,EPA
FW08SD037,43.24111525,-99.18715776,NA,EPA
FW08SD038,43.81008693,-100.8971399,NA,EPA
FW08SD040,45.25933104,-100.9108892,NA,EPA
FW08SD050,43.73020928,-100.4410128,NA,EPA
FW08SD051,44.64263801,-101.6359546,NA,EPA
FW08SD056,45.5168255,-104.0118867,NA,EPA
FW08SD060,45.10777476,-102.8961217,NA,EPA
FW08SD065,43.07013263,-98.80039803,NA,EPA
FW08SD067,44.75803488,-101.9992788,NA,EPA
FW08SD070,43.12664563,-101.7196057,NA,EPA
FW08SD072,45.94132831,-103.0026083,NA,EPA
FW08SD078,43.25297812,-103.7145704,NA,EPA
FW08SD084,43.89471607,-102.6490336,NA,EPA
FW08SD085,43.90549254,-96.48497483,NA,EPA
FW08SD089,43.78523575,-102.7990709,NA,EPA
FW08SD091,45.79515224,-102.3503282,NA,EPA
FW08SD092,45.90932765,-103.4290444,NA,EPA
FW08SD098,43.37384277,-103.9128333,NA,EPA
FW08SD097,44.05554719,-96.98758644,NA,EPA
FW08SD094,43.45583867,-103.1810317,NA,EPA
FW08SD095,44.01584907,-101.72602,NA,EPA
FW08SD100,44.04301543,-103.7701047,NA,EPA
FW08SD105,44.37458714,-103.177335,NA,EPA
FW08SD165,43.67917456,-99.50952398,NA,EPA
FW08RSD9040,45.46338808,-97.04392558,NA,EPA
FW08VA002,38.17732121,-79.37611138,NA,EPA
FW08VA023,37.49176358,-78.75646458,NA,EPA
FW08VA031,38.16236947,-77.02401881,NA,EPA
FW08VA040,39.15394264,-77.73734862,NA,EPA
FW08VA046,36.77218871,-81.17728383,NA,EPA
FW08IL007,39.73852257,-88.66761905,NA,EPA
FW08IL010,39.41045944,-89.13140485,NA,EPA
FW08IL020,39.54832515,-89.43360292,NA,EPA
FW08IL021,39.21621889,-89.02055721,NA,EPA
FW08WA037,46.27821517,-122.9933585,NA,EPA
FW08WA051,48.38499946,-120.2964235,NA,EPA
FW08KY041,37.29617565,-83.06281453,NA,EPA
FW08KY050,38.60544714,-83.95592787,NA,EPA
FW08RKY9007,37.68290097,-82.40522656,NA,EPA
FW08RKY9143,37.46369571,-83.12992946,NA,EPA
FW08RKY9905,37.42271545,-86.72593983,NA,EPA
FW08MT006,48.91180622,-107.308237,NA,EPA
FW08RMT222052,46.99482272,-111.4858784,NA,EPA
FW08MT093,46.78491673,-108.5938921,NA,EPA
FW08PA002,41.53769597,-78.14748044,NA,EPA
FW08PA009,40.75634086,-80.21871844,NA,EPA
FW08PA007,41.46969383,-80.09513586,NA,EPA
FW08PA012,41.31808471,-78.89220382,NA,EPA
FW08PA022,40.9297267,-78.26004969,NA,EPA
FW08PA024,41.02419361,-80.16322724,NA,EPA
FW08PA026,41.48846706,-78.13260986,NA,EPA
FW08PA027,39.77419669,-77.1567912,NA,EPA
FW08PA031,41.65698471,-78.61148275,NA,EPA
FW08PA034,40.52158532,-79.39898843,NA,EPA
FW08PA044,40.65367265,-79.94248798,NA,EPA
FW08PA046,41.01743682,-75.63145766,NA,EPA
FW08PA047,41.37877504,-78.91401152,NA,EPA
FW08PA053,41.95441778,-75.84874219,NA,EPA
