"ReachID","SiteID","Year","Date","BRLat","BRLong","BFWidth","Grad","RchLen","BF_WDRatio","BF_Height","RPD ","PetPool","Sin ","PctDry","BankAngle","D50","PoolTailFines2","PctFines2","PctFines6","LWD_Freq","LWD_Vol","Program"
"1016","727",2003,NA,44.408234,-115.493021,5.78,0.177,186.3,23.56,NA,0.65,76.17,1.905,NA,95,0.005,36.5,NA,NA,21.47,2.535,"PIBO"
"6734","2140",2012,NA,45.129098,-110.399668,7.02,0.031,191.3,5.82,NA,1.49,100,1.905,NA,72,0.002,NA,NA,NA,0,0,"PIBO"
"7369","435",2013,NA,45.393044,-115.194877,4.94,0.593,160.3,8.95,NA,0.33,70.49,1.904,NA,103,0.0685,0.61,NA,NA,37.43,13.755,"PIBO"
"6736","2142",2012,NA,46.445246,-112.393726,7.83,0.532,203,17.65,NA,0.5,65.17,1.904,NA,104,0.037,3.04,NA,NA,68.97,6.433,"PIBO"
"764","571",2002,NA,43.554585,-114.758248,3.53,1.506,88.3,16.45,NA,0.22,50.96,1.903,NA,101,0.033,NA,NA,NA,0,0,"PIBO"
"3978","727",2007,NA,44.408234,-115.493021,8.2,0.2,169.8,NA,NA,0.84,88.93,1.901,NA,NA,0.005,13.78,NA,NA,17.67,2.674,"PIBO"
"7684","1183",2013,NA,42.241437,-118.240082,3.01,0.614,162.8,6.4,NA,0.82,98.28,1.897,NA,116,0.002,7.33,NA,NA,0,0,"PIBO"
"6153","2084",2011,NA,44.970155,-116.170548,2.3,0.874,111,4.72,NA,0.24,48.65,1.897,NA,97,0.004,61.2,NA,NA,252.25,33.2,"PIBO"
"1301","901",2002,NA,45.229502,-117.357822,8.4,0.133,210.7,20.83,NA,0.73,76.65,1.896,NA,94,0.01,NA,NA,NA,1286.19,154.752,"PIBO"
"4260","643",2008,NA,44.354049,-114.472597,3.54,1.928,125,22.09,NA,0.2,42.64,1.894,NA,135,NA,NA,NA,NA,NA,NA,"PIBO"
"1683","1197",2004,NA,45.838126,-115.435066,4.63,0.131,122,NA,NA,NA,NA,1.891,NA,96,NA,NA,NA,NA,NA,NA,"PIBO"
"4197","462",2008,NA,45.341139,-114.068779,6.38,1.642,162,23.44,NA,0.26,35.37,1.888,NA,113,0.042,0.29,NA,NA,179.01,38.515,"PIBO"
"4410","1668",2008,NA,45.372907,-115.207982,2.6,1.334,179.9,7.92,NA,0.29,61.2,1.884,NA,93,0.05,5.33,NA,NA,111.17,10.369,"PIBO"
"1927","1396",2005,NA,43.911098,-114.746002,5.55,0.811,122,NA,NA,NA,NA,1.883,NA,85,NA,NA,NA,NA,NA,NA,"PIBO"
"5802","3002",2010,NA,46.201792,-112.546223,2.42,0.765,163.3,6.78,NA,0.26,66.75,1.881,NA,96,0.022,27.78,NA,NA,67.36,3.159,"PIBO"
"7624","2652",2013,NA,45.556062,-113.141355,7.12,0.382,206.8,13.24,NA,0.99,79.64,1.877,NA,90,0.018,99,NA,NA,0,0,"PIBO"
"4107","126",2008,NA,48.61542,-115.474809,6.3,0.412,172.4,11.2,NA,0.82,79.47,1.874,NA,95,0.015,7.37,NA,NA,870.07,139.022,"PIBO"
"2367","2084",2006,NA,44.970155,-116.170548,2.68,0.804,126.8,NA,NA,NA,NA,1.873,NA,85,NA,NA,NA,NA,NA,NA,"PIBO"
"392","319",2002,NA,47.099086,-116.584476,2.12,0.37,81,10.51,NA,0.21,70.74,1.872,NA,110,0.006,NA,NA,NA,24.69,0.633,"PIBO"
"6584","442",2012,NA,45.34706,-115.25303,5.91,0.779,165.7,8.54,NA,0.43,77.01,1.872,NA,90,0.013,11.46,NA,NA,307.79,196.686,"PIBO"
"4536","2626",2008,NA,46.559656,-110.640805,4.2,1.538,179.5,7.43,NA,0.2,50.19,1.87,NA,103,0.03,18.93,NA,NA,11.14,0.326,"PIBO"
"4940","481",2009,NA,44.865979,-113.531279,2.49,1.205,128.6,10.41,NA,0.26,22.4,1.869,NA,114,NA,NA,NA,NA,0,0,"PIBO"
"151","126",2004,NA,48.61542,-115.474809,5.1,0.351,182.2,30.3,NA,0.67,96.76,1.867,NA,74,0.034,7.43,NA,NA,740.94,116.773,"PIBO"
"2281","422",2006,NA,45.496212,-115.189458,2.93,0.55,87.2,8.23,NA,0.32,87.16,1.867,NA,80,0.01,10.84,NA,NA,160.55,55.323,"PIBO"
"4252","596",2008,NA,44.164334,-114.180973,1.76,0.374,195,7.89,NA,0.31,65.54,1.866,NA,96,0.008,29.19,NA,NA,0,0,"PIBO"
"3773","2266",2007,NA,44.109584,-119.057282,1.1,0.69,176.7,7.58,NA,0.09,49.18,1.866,NA,123,0.002,100,NA,NA,0,0,"PIBO"
"5671","126",2010,NA,48.61542,-115.474809,5.59,NA,180.2,13.48,NA,0.99,70.53,1.865,NA,83,0.013,12,NA,NA,660.38,103.005,"PIBO"
"7457","753",2013,NA,45.156791,-115.677379,5.49,0.899,153.5,8.63,NA,0.27,62.87,1.863,NA,84,0.013,13.96,NA,NA,677.52,136.581,"PIBO"
"6314","1944",2011,NA,45.394517,-113.253492,2.23,1.249,164.9,5.63,NA,0.22,43.66,1.861,NA,101,0.024,0.16,NA,NA,18.19,1.368,"PIBO"
"4961","596",2009,NA,44.164334,-114.180973,1.58,0.368,174,4.65,NA,0.31,37.53,1.859,NA,98,0.005,12.03,NA,NA,0,0,"PIBO"
"3763","978",2007,NA,44.050485,-118.902652,2.54,0.785,121,10.05,NA,0.18,78.02,1.859,NA,109,NA,NA,NA,NA,NA,NA,"PIBO"
"6855","2290",2012,NA,44.780684,-116.276803,2.7,2.277,170.4,7.65,NA,0.18,52.52,1.858,NA,94,0.017,11.16,NA,NA,340.38,121.955,"PIBO"
"1398","970",2002,NA,44.054536,-119.012467,6.43,0.568,121.5,16.31,NA,0.39,52.18,1.855,NA,124,0.02,NA,NA,NA,378.6,90.418,"PIBO"
"6652","974",2012,NA,44.130238,-118.871424,1.2,0.3,126.5,3.65,NA,0.15,36.68,1.855,NA,76,0.002,85.03,NA,NA,0,0,"PIBO"
"6908","2290",2012,NA,44.780684,-116.276803,2.39,2.119,169.4,7.86,NA,0.17,33.18,1.855,NA,100,0.008,17.36,NA,NA,265.64,74.262,"PIBO"
"6632","850",2012,NA,44.999014,-117.170611,2.48,0.857,164.6,8.64,NA,0.35,19.74,1.854,NA,119,0.002,80.76,NA,NA,157.96,49.636,"PIBO"
"7322","180",2013,NA,48.300818,-113.820474,3.81,3.171,155.8,15.2,NA,0.16,18.74,1.853,NA,94,0.065,7.77,NA,NA,320.92,80.165,"PIBO"
"1416","987",2004,NA,43.907037,-119.480184,3.87,1.116,121,NA,NA,NA,NA,1.853,NA,123,NA,NA,NA,NA,NA,NA,"PIBO"
"3676","850",2007,NA,44.999014,-117.170611,2.41,0.841,171.2,6.39,NA,0.3,55.67,1.851,NA,101,0.005,70.38,NA,NA,198.6,162.323,"PIBO"
"1482","1031",2003,NA,44.262908,-119.283994,3.95,0.467,177.7,14.52,NA,0.37,78.73,1.851,NA,100,0.006,40.51,NA,NA,157.57,127.051,"PIBO"
"5547","1433",2010,NA,45.084871,-117.480891,12.49,0.635,126,26.95,NA,0.64,65.08,1.85,NA,105,0.031,NA,NA,NA,NA,NA,"PIBO"
"5570","1453",2010,NA,45.033101,-118.71764,2.32,1.208,120,5.93,NA,0.7,65.33,1.849,NA,134,NA,NA,NA,NA,NA,NA,"PIBO"
"4151","242",2008,NA,46.310019,-112.939033,8.05,0.196,193.9,20.71,NA,0.8,92.06,1.847,NA,95,0.002,19.1,NA,NA,92.83,6.692,"PIBO"
"4868","266",2009,NA,45.645237,-114.490579,5.67,1.339,168,16.38,NA,0.35,57.2,1.846,NA,108,0.0245,6.07,NA,NA,232.14,24.461,"PIBO"
"581","437",2003,NA,45.357188,-115.258412,8.82,0.454,224.8,23.72,NA,0.45,57.16,1.846,NA,82,0.06,1.83,NA,NA,302.49,41.972,"PIBO"
"332","266",2004,NA,45.645237,-114.490579,4.14,1.313,169.1,27.88,NA,0.47,61.09,1.844,NA,80,0.009,22.86,NA,NA,260.2,35.483,"PIBO"
"4185","435",2008,NA,45.393044,-115.194877,4.91,0.628,164,13.09,NA,0.32,57.99,1.843,NA,100,0.067,0,NA,NA,24.39,9.649,"PIBO"
"2474","1050",2006,NA,44.368975,-120.143268,3.43,0.694,167.1,12.4,NA,0.38,74.09,1.842,NA,117,0.027,14.56,NA,NA,41.89,17.95,"PIBO"
"793","596",2003,NA,44.164334,-114.180973,1.87,0.279,164.8,20.35,NA,0.26,70.33,1.841,NA,95,0.004,75.83,NA,NA,0,0,"PIBO"
"1009","727",2001,NA,44.408234,-115.493021,6.49,0.216,167,28.65,NA,0.67,80,1.841,NA,100,0.007,NA,NA,NA,17.96,0.949,"PIBO"
"3968","2086",2007,NA,44.362451,-115.4081,13.45,0.162,166.4,28.14,NA,0.46,49.46,1.841,NA,116,0.051,NA,NA,NA,48.08,7.945,"PIBO"
"3896","2090",2006,NA,44.420992,-115.474447,11.6,0.154,104,28.29,NA,1.11,70.87,1.841,NA,92,0.024,3,NA,NA,0,0,"PIBO"
"3915","2262",2007,NA,45.848383,-112.631951,1.09,1.584,163.5,6.83,NA,0.14,61.9,1.841,NA,101,0.002,67.4,NA,NA,0,0,"PIBO"
"2005","1453",2005,NA,45.033101,-118.71764,2.01,1.131,122,NA,NA,NA,NA,1.84,NA,111,NA,NA,NA,NA,NA,NA,"PIBO"
"3971","2087",2007,NA,44.380379,-115.389751,12.93,0.247,182.3,37.95,NA,0.6,54.31,1.84,NA,130,0.049,NA,NA,NA,5.49,1.891,"PIBO"
"6498","3246",2012,NA,44.9523444444,-115.998497222,1.7,3.134,128.6,6.28,NA,0.21,22.24,1.84,NA,108,0.002,85.87,NA,NA,365.47,353.426,"PIBO"
"7559","1668",2013,NA,45.372907,-115.207982,2.61,1.469,175.6,7.2,NA,0.24,60.99,1.837,NA,89,0.041,23.24,NA,NA,96.81,18.643,"PIBO"
"19","18",2003,NA,48.788963,-119.949251,0.41,1.622,119,NA,NA,NA,NA,1.836,NA,64,NA,NA,NA,NA,NA,NA,"PIBO"
"4471","18",2008,NA,48.788963,-119.949251,0.47,1.936,125,3.51,NA,0.11,47.76,1.836,NA,80,NA,NA,NA,NA,0,0,"PIBO"
"6628","839",2012,NA,44.403419,-116.207135,1.01,1.165,109,4.19,NA,0.21,30.09,1.835,NA,111,0.002,99.93,NA,NA,27.52,9.625,"PIBO"
"6466","3214",2012,NA,45.6494694444,-113.645075,12.39,0.118,380.3,14.96,NA,0.49,65.34,1.835,NA,92,0.019,24.74,NA,NA,5.26,0.458,"PIBO"
"573","1669",2003,NA,45.454941,-115.286855,7.9,NA,165,21.47,NA,0.59,91.15,1.833,NA,110,0.004,59.75,NA,NA,666.67,817.727,"PIBO"
"2491","1906",2006,NA,43.930573,-121.472391,2.59,1.825,164.4,14.84,NA,0.14,26.52,1.833,NA,131,0.002,82.48,NA,NA,66.91,19.548,"PIBO"
"1074","769",2002,NA,45.256165,-116.073796,11.23,0.054,238.9,18.49,NA,0.95,75.47,1.831,NA,78,0.004,NA,NA,NA,1431.56,264.134,"PIBO"
"3884","2197",2007,NA,46.910722,-114.817636,9.35,2.211,238.8,27.23,NA,0.34,52.22,1.831,NA,128,0.147,0.75,NA,NA,159.13,31.491,"PIBO"
"6916","769",2012,NA,45.256165,-116.073796,12.17,0.081,246,8.7,NA,0.98,86.18,1.828,NA,84,0.002,23.67,NA,NA,4069.11,814.81,"PIBO"
"6611","596",2012,NA,44.164334,-114.180973,1.66,0.397,186.5,4.33,NA,0.22,41.29,1.827,NA,81,0.004,35.4,NA,NA,0,0,"PIBO"
"4510","2596",2008,NA,44.194094,-119.342246,3.62,0.619,126,17.57,NA,0.39,62.14,1.826,NA,119,NA,NA,NA,NA,NA,NA,"PIBO"
"269","219",2004,NA,47.064764,-112.416036,2.27,0.964,165,24.18,NA,0.19,53.52,1.825,NA,131,0.012,44.67,NA,NA,6.06,0.153,"PIBO"
"1873","1350",2005,NA,46.226969,-114.61957,6.45,0.262,171.5,19.18,NA,0.5,77.26,1.824,NA,95,0.014,14.8,NA,NA,927.11,186.276,"PIBO"
"2549","1944",2006,NA,45.394517,-113.253492,2.24,1.211,168.5,7.34,NA,0.23,41.25,1.822,NA,96,0.031,32.97,NA,NA,17.8,1.289,"PIBO"
"4524","2611",2008,NA,45.372839,-106.377568,1.17,1.159,164,11.41,NA,0.13,66.22,1.822,NA,138,0.002,91.61,NA,NA,54.88,3.657,"PIBO"
"4805","126",2009,NA,48.61542,-115.474809,6.07,0.52,171,12.76,NA,0.59,84.97,1.819,NA,74,0.0255,4.64,NA,NA,929.82,100.85,"PIBO"
"5247","251",2009,NA,45.986325,-113.597441,5.9,0.862,156.6,19.26,NA,0.28,52.62,1.819,NA,101,0.05,9.36,NA,NA,57.47,3.807,"PIBO"
"5483","600",2010,NA,43.983801,-114.263328,10.49,NA,148,25.6,NA,0.47,77.57,1.818,NA,130,0.002,23.33,NA,NA,6.76,0.176,"PIBO"
"3784","777",2007,NA,45.262763,-115.824307,3.15,0.383,169.8,7.93,NA,0.59,81.51,1.816,NA,80,0.004,52.81,NA,NA,294.46,67.956,"PIBO"
"6925","3260",2012,NA,45.2755527778,-115.918797222,11.5,0.687,190.8,20.38,NA,0.43,59.07,1.814,NA,93,0.079,1.07,NA,NA,204.4,156.547,"PIBO"
"735","546",2001,NA,43.825941,-113.602497,5.78,1.217,129.8,18.27,NA,0.4,64.18,1.813,NA,117,0.025,NA,NA,NA,539.29,39.182,"PIBO"
"1779","1264",2005,NA,48.980227,-116.917577,4.4,1.164,180.4,9.65,NA,0.48,59.59,1.809,NA,101,0.0115,43.7,NA,NA,570.95,1070.902,"PIBO"
"3646","2142",2007,NA,46.445246,-112.393726,6.85,0.575,184.2,25.16,NA,0.57,75.08,1.806,NA,96,0.056,3.67,NA,NA,59.72,3.907,"PIBO"
"1981","1432",2005,NA,45.071601,-117.474662,8.96,0.692,225.5,29.99,NA,0.79,83.77,1.804,NA,100,0.005,54.67,NA,NA,159.65,54.997,"PIBO"
"4558","2648",2008,NA,45.571962,-113.112691,10.85,0.046,217.6,14.94,NA,0.9,96.09,1.804,NA,97,0.005,12.92,NA,NA,9.19,1.475,"PIBO"
"6621","777",2012,NA,45.262763,-115.824307,3.54,0.381,170.7,4.95,NA,0.42,58.99,1.801,NA,77,0.002,74.24,NA,NA,415.93,47.881,"PIBO"
"6169","1671",2011,NA,44.275873,-115.579708,5.38,0.599,170.4,12.96,NA,0.3,80.63,1.801,NA,113,0.047,1.88,NA,NA,35.21,10.949,"PIBO"
"2443","1013",2006,NA,44.571842,-118.402566,3.11,0.856,164.7,14.9,NA,0.27,59.5,1.798,NA,124,0.002,16.22,NA,NA,255.01,313.729,"PIBO"
"2517","1992",2006,NA,45.146689,-109.995178,16.86,0.808,339,18.85,NA,0.31,14.93,1.798,NA,108,0.101,0,NA,NA,359.88,167.095,"PIBO"
"6833","2262",2012,NA,45.848383,-112.631951,1.45,1.547,156.4,4.98,NA,0.18,34.59,1.798,NA,101,0.006,41.83,NA,NA,6.39,0.06,"PIBO"
"4411","1669",2008,NA,45.454941,-115.286855,8.26,0.706,161.5,14.96,NA,0.76,57.34,1.794,NA,99,0.002,50.89,NA,NA,1325.08,301.83,"PIBO"
"5684","442",2010,NA,45.34706,-115.25303,6.02,0.858,165.5,9.29,NA,0.51,79.34,1.793,NA,95,0.029,29.01,NA,NA,229.61,96.768,"PIBO"
"4365","1031",2008,NA,44.262908,-119.283994,4.65,0.437,178.3,14.06,NA,0.53,43.47,1.792,NA,96,0.007,37.73,NA,NA,190.69,193.084,"PIBO"
"4535","2625",2008,NA,45.12363,-111.473005,9.26,0.808,204.3,31.52,NA,0.54,50.12,1.792,NA,100,0.073,7.12,NA,NA,528.63,180.778,"PIBO"
"1639","1171",2002,NA,42.325978,-113.011209,3.99,0.324,86.3,12.75,NA,0.17,52.95,1.79,NA,126,0.007,NA,NA,NA,46.35,1.003,"PIBO"
"6291","1921",2011,NA,45.859288,-110.894536,3.6,1.571,161,6.94,NA,0.38,47.7,1.789,NA,98,0.019,53.64,NA,NA,142.86,14.563,"PIBO"
"3760","2145",2007,NA,48.672884,-116.160364,3.72,3.18,169.8,13.77,NA,0.22,36.34,1.789,NA,94,0.0325,29.82,NA,NA,559.48,412.661,"PIBO"
"5746","2960",2010,NA,43.836599,-114.293329,15.58,1.373,126,96.2,NA,0.32,55.95,1.787,NA,103,NA,NA,NA,NA,NA,NA,"PIBO"
"1642","1171",2001,NA,42.325978,-113.011209,4.13,0.234,85.5,16,NA,0.22,73.45,1.785,NA,135,0.009,NA,NA,NA,23.39,0.623,"PIBO"
"3953","2140",2007,NA,45.129098,-110.399668,6.83,0.098,193,7.56,NA,0.83,54.25,1.785,NA,92,0.002,73.67,NA,NA,0,0,"PIBO"
"3987","974",2007,NA,44.130238,-118.871424,1.81,0.382,123,4.81,NA,0.19,55.85,1.783,NA,77,NA,NA,NA,NA,NA,NA,"PIBO"
"890","643",2003,NA,44.354049,-114.472597,3.91,2.16,138.4,NA,NA,NA,NA,1.781,NA,121,NA,NA,NA,NA,NA,NA,"PIBO"
"5017","811",2009,NA,44.009839,-115.719978,4.15,0.52,167.3,7.94,NA,0.55,84.28,1.78,NA,109,0.002,17.88,NA,NA,11.95,2.197,"PIBO"
"6807","2226",2012,NA,46.756587,-112.434378,4.5,1.819,178.7,11.21,NA,0.28,31.45,1.78,NA,96,0.05,1.27,NA,NA,279.8,28.354,"PIBO"
"4864","262",2009,NA,45.59899,-114.326823,4.33,1.381,169.4,10.32,NA,0.31,53.72,1.779,NA,102,0.025,13,NA,NA,401.42,52.734,"PIBO"
"4401","1135",2008,NA,41.853894,-115.761365,2.37,1.175,171,17.8,NA,0.25,60.88,1.779,NA,127,0.022,9.04,NA,NA,0,0,"PIBO"
"6018","309",2011,NA,47.375873,-115.392939,23.67,1.127,314,47.16,NA,0.44,36.59,1.776,NA,125,0.056,1.25,NA,NA,334.39,116.551,"PIBO"
"4280","696",2008,NA,44.32214,-114.936275,2.64,1.057,122,12.46,NA,0.2,42.3,1.776,NA,98,NA,NA,NA,NA,NA,NA,"PIBO"
"2063","1498",2005,NA,42.33751,-113.044484,7.44,1.023,213,17.44,NA,0.18,52.49,1.775,NA,139,0.002,42.33,NA,NA,0,0,"PIBO"
"2325","596",2006,NA,44.164334,-114.180973,2.4,0.347,173,6.93,NA,0.35,63.64,1.774,NA,100,0.005,39.83,NA,NA,0,0,"PIBO"
"6796","2215",2012,NA,48.326235,-116.984985,5,0.401,169.5,5.4,NA,0.59,80.88,1.773,NA,95,0.011,6.67,NA,NA,17.7,1.901,"PIBO"
"7377","442",2013,NA,45.34706,-115.25303,5.99,0.657,170.5,11.4,NA,0.44,72.32,1.771,NA,93,0.012,23.69,NA,NA,328.45,133.742,"PIBO"
"7629","2662",2013,NA,45.008708,-111.522238,7.05,2.469,162.8,16.83,NA,0.28,34.77,1.771,NA,97,0.049,2.3,NA,NA,970.52,267.693,"PIBO"
"5776","2976",2010,NA,46.710066,-110.859745,4.81,0.458,168,8.38,NA,0.46,64.52,1.77,NA,85,0.01,25.05,NA,NA,5.95,0.55,"PIBO"
"7718","3402",2013,NA,44.5318868342,-119.149611335,2.3,1.767,129,8.91,NA,0.18,66.36,1.77,NA,114,0.007,25.45,NA,NA,217.05,68.748,"PIBO"
"4935","442",2009,NA,45.34706,-115.25303,5.6,0.811,172.7,11.27,NA,0.49,66.3,1.769,NA,95,0.022,8.32,NA,NA,208.45,53.564,"PIBO"
"6917","769",2012,NA,45.256165,-116.073796,10.61,0.03,237.1,9.43,NA,0.79,89.37,1.768,NA,102,0.002,56.01,NA,NA,2370.31,654.325,"PIBO"
"4212","515",2008,NA,44.901126,-113.825483,2.6,1.049,123,13.18,NA,0.19,50.89,1.767,NA,107,NA,NA,NA,NA,48.78,15.84,"PIBO"
"6653","977",2012,NA,44.048788,-118.904021,2.96,0.551,177.8,8.48,NA,0.29,61.3,1.766,NA,104,0.0065,22.27,NA,NA,0,0,"PIBO"
"3983","898",2007,NA,45.215296,-117.153529,3.24,2.022,172.1,16.54,NA,0.11,15.86,1.763,NA,116,0.002,84.93,NA,NA,52.3,15.543,"PIBO"
"5489","1396",2010,NA,43.911098,-114.746002,4.82,0.66,115.2,9.07,NA,0.49,72.48,1.761,NA,90,NA,NA,NA,NA,0,0,"PIBO"
"1655","1183",2003,NA,42.241437,-118.240082,2.54,0.811,169,7,NA,0.24,55.86,1.76,NA,91,0.004,36.96,NA,NA,17.75,0.546,"PIBO"
"5105","1992",2009,NA,45.146689,-109.995178,15.32,0.934,322.4,22.73,NA,0.41,21.4,1.76,NA,101,0.085,0,NA,NA,307.07,183.237,"PIBO"
"1176","811",2001,NA,44.009839,-115.719978,4.93,0.83,90.4,17.63,NA,0.58,91.04,1.759,NA,85,0.04,NA,NA,NA,44.25,5.091,"PIBO"
"6029","2008",2011,NA,46.924965,-116.452118,2.9,0.139,174,4.82,NA,0.49,62.87,1.758,NA,88,0.002,100,NA,NA,74.71,2.297,"PIBO"
"5780","2980",2010,NA,46.343354,-111.216036,2.42,2.692,198,7.56,NA,0.22,22.88,1.758,NA,113,0.04,2.86,NA,NA,146.46,28.636,"PIBO"
"795","596",2001,NA,44.164334,-114.180973,1.99,0.303,82.6,8,NA,0.27,68.52,1.757,NA,76,0.007,NA,NA,NA,0,0,"PIBO"
"1982","1433",2005,NA,45.084871,-117.480891,10.18,0.574,122,NA,NA,NA,NA,1.755,NA,106,NA,NA,NA,NA,NA,NA,"PIBO"
"5767","1470",2010,NA,43.898019,-119.063589,2.18,1.814,158.2,12.34,NA,0.12,32.62,1.754,NA,137,0.021,NA,NA,NA,6.32,0.164,"PIBO"
"6464","3211",2012,NA,45.6515527778,-113.642841667,13.82,0.077,339,14.63,NA,0.63,79.12,1.751,NA,102,0.0215,13.97,NA,NA,2.95,0.246,"PIBO"
"1933","1400",2005,NA,43.978468,-114.89763,5.59,0.888,168.9,20.07,NA,0.38,78.51,1.748,NA,83,0.0185,5.97,NA,NA,1036.12,508.728,"PIBO"
"6343","3097",2011,NA,45.1156513192,-116.506483306,1.01,1.087,126,3.61,NA,0.09,60.48,1.745,NA,84,0.003,79.77,NA,NA,47.62,137.296,"PIBO"
"249","205",2001,NA,47.18653,-113.47686,2.83,1.783,83,7.2,NA,0.21,57.23,1.744,NA,82,0.019,NA,NA,NA,289.16,76.682,"PIBO"
"415","341",2004,NA,45.532402,-116.083206,6.18,0.8,168.8,33.31,NA,0.43,46.39,1.744,NA,98,0.026,2.02,NA,NA,94.79,38.886,"PIBO"
"5736","2948",2010,NA,42.04927,-115.520842,4.42,0.689,122,18.27,NA,0.15,29.18,1.743,NA,135,NA,NA,NA,NA,NA,NA,"PIBO"
"5240","2851",2009,NA,47.80047,-116.278696,6.12,0.667,166.3,11.35,NA,0.44,79.56,1.741,NA,81,0.046,2.56,NA,NA,276.61,51.804,"PIBO"
"2527","1922",2006,NA,45.893237,-110.893492,3.04,1.535,173.3,12.84,NA,0.29,43.28,1.74,NA,100,0.012,15.45,NA,NA,51.93,14.285,"PIBO"
"6454","3188",2011,NA,44.2958663609,-118.549935252,4.56,0.444,126,11.76,NA,0.49,83.33,1.74,NA,105,0.019,9.49,NA,NA,126.98,74.149,"PIBO"
"5316","2924",2009,NA,40.275357,-111.226361,7.61,0.421,173.6,21.38,NA,0.44,59.97,1.738,NA,128,0.052,0.17,NA,NA,0,0,"PIBO"
"4939","480",2009,NA,44.860316,-113.549239,3.2,1.369,176,9.52,NA,0.27,65.91,1.736,NA,82,0.012,35.98,NA,NA,335.23,121.806,"PIBO"
"1179","814",2001,NA,44.395706,-115.615988,8.14,0.55,165.6,30.73,NA,0.51,78.62,1.736,NA,93,0.041,NA,NA,NA,483.09,104.723,"PIBO"
"4186","437",2008,NA,45.357188,-115.258412,11.23,0.677,214.3,25.75,NA,0.42,63.18,1.735,NA,99,0.038,4.87,NA,NA,401.31,79.131,"PIBO"
"4272","685",2008,NA,44.309513,-115.051483,1.19,0.586,170.7,4.72,NA,0.17,35.09,1.735,NA,81,0.0185,37.8,NA,NA,0,0,"PIBO"
"589","442",2004,NA,45.34706,-115.25303,4.84,0.607,169.8,14.69,NA,0.37,71.32,1.734,NA,87,0.024,1.5,NA,NA,159.01,34.699,"PIBO"
"2388","1671",2006,NA,44.275873,-115.579708,4.91,0.557,168.7,17.27,NA,0.25,48.84,1.734,NA,98,0.033,13.91,NA,NA,35.57,1.892,"PIBO"
"6790","2209",2012,NA,43.972773,-119.602622,1.01,2.047,120.2,3.9,NA,0.12,14.73,1.734,NA,101,0.002,86.22,NA,NA,0,0,"PIBO"
"6909","2290",2012,NA,44.780684,-116.276803,2.41,2.279,167.2,8.81,NA,0.19,40.19,1.727,NA,84,0.021,34.94,NA,NA,370.81,127.248,"PIBO"
"4263","649",2008,NA,44.590488,-114.276482,2.19,2.123,122,6.78,NA,0.28,36.07,1.726,NA,82,NA,NA,NA,NA,NA,NA,"PIBO"
"1926","1395",2005,NA,43.909736,-114.756088,5.9,0.514,188.2,16.57,NA,0.55,73.11,1.72,NA,79,0.03,0.59,NA,NA,0,0,"PIBO"
"4580","2673",2008,NA,44.948599,-111.976025,2.72,2.746,169.7,13.09,NA,0.21,39.84,1.719,NA,119,0.053,12,NA,NA,11.79,0.32,"PIBO"
"7397","515",2013,NA,44.901126,-113.825483,2.3,1.012,125.5,8.14,NA,0.22,49,1.717,NA,116,0.02,8.6,NA,NA,87.65,20.513,"PIBO"
"5611","1487",2010,NA,44.464726,-120.228293,2.09,1.847,190.6,7.69,NA,0.34,38.46,1.717,NA,94,0.002,100,NA,NA,20.99,3.637,"PIBO"
"6458","3192",2011,NA,44.6494138529,-118.508541789,6.21,1.214,126,26.9,NA,0.44,51.35,1.717,NA,125,0.034,7.09,NA,NA,55.56,7.457,"PIBO"
"472","388",2004,NA,46.114612,-115.142465,1.54,1.502,164.4,13.61,NA,0.35,81.69,1.713,NA,87,0.002,82.79,NA,NA,267.64,25.307,"PIBO"
"5449","1366",2010,NA,45.28663,-114.035171,2.7,1.744,173.7,10.96,NA,0.15,42.31,1.713,NA,120,0.017,8.63,NA,NA,34.54,1.724,"PIBO"
"5134","2741",2009,NA,45.202633,-111.057127,6.56,1.639,251.3,15.39,NA,0.5,52.09,1.713,NA,109,0.048,5.21,NA,NA,405.89,136.502,"PIBO"
"2356","762",2006,NA,44.666789,-115.684233,5.64,0.809,177.9,12.87,NA,0.51,83.31,1.712,NA,88,0.045,12.95,NA,NA,331.65,88.509,"PIBO"
"1406","978",2002,NA,44.050485,-118.902652,1.94,0.9,110,NA,NA,NA,NA,1.711,NA,108,NA,NA,NA,NA,NA,NA,"PIBO"
"5488","1395",2010,NA,43.909736,-114.756088,5.04,0.437,185.5,8.11,NA,0.58,62.26,1.711,NA,81,0.027,17.56,NA,NA,5.39,0.433,"PIBO"
"4413","2022",2008,NA,44.698686,-114.515173,3.78,1.626,169.7,16.21,NA,0.3,43.72,1.711,NA,107,0.037,25.76,NA,NA,235.71,19.99,"PIBO"
"6109","547",2011,NA,43.674893,-113.693221,6.49,1.441,204,19.17,NA,0.33,57.65,1.71,NA,103,0.034,32.4,NA,NA,181.37,10.167,"PIBO"
"3996","2031",2007,NA,46.392823,-114.908462,5.67,1.035,170,15.4,NA,0.32,71.29,1.709,NA,90,0.0045,25.09,NA,NA,917.65,216.239,"PIBO"
"6620","769",2012,NA,45.256165,-116.073796,11.71,0.064,235,9.05,NA,0.79,88.81,1.708,NA,95,0.002,31.96,NA,NA,4242.55,1101.797,"PIBO"
